日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	
2013-07-09T04:30:00	129.922	130.113	129.891	130.112	129.890	130.084	129.861	130.081	
19.3437	11.7040	2013-07-09T04:00:00	130.026	130.036	129.919	129.922	129.995	130.011	
129.888	129.890	17.2834	13.5047	2013-07-09T03:30:00	129.906	130.034	129.906	130.026	
129.876	130.007	129.878	129.995	19.4421	15.5823	2013-07-09T03:00:00	129.805	129.955	
129.744	129.906	129.776	129.923	129.715	129.876	12.5682	17.9796	2013-07-09T02:30:00	
129.845	129.893	129.781	129.805	129.815	129.864	129.753	129.776	10.1379	
20.7457	2013-07-09T02:00:00	129.767	129.909	129.717	129.845	129.739	129.879	129.691	
129.815	11.6976	23.9373	2013-07-09T01:30:00	129.998	130.010	129.749	129.767	129.967	
129.984	129.718	129.739	13.4972	25.4105	2013-07-09T01:00:00	130.024	130.033	129.917	
129.998	129.995	130.005	129.891	129.967	15.5737	19.3140	2013-07-09T00:30:00	130.054	
130.121	130.014	130.024	130.028	130.092	129.987	129.995	17.9696	9.3299	
2013-07-09T00:00:00	130.059	130.121	130.016	130.054	130.028	130.097	129.987	130.028	
20.7342	10.7653	2013-07-08T23:30:00	129.941	130.084	129.933	130.059	129.913	130.055	
129.906	130.028	18.0500	12.4215	2013-07-08T23:00:00	130.050	130.192	129.916	129.941	
130.020	130.163	129.885	129.913	20.8269	14.3325	2013-07-08T22:30:00	129.938	130.056	
129.869	130.050	129.911	130.028	129.838	130.020	16.5601	16.5375	2013-07-08T22:00:00	
129.876	130.065	129.863	129.938	129.847	130.035	129.835	129.911	19.1078	
19.0817	2013-07-08T21:30:00	129.951	129.991	129.850	129.876	129.920	129.963	129.823	
129.847	16.5090	22.0174	2013-07-08T21:00:00	130.040	130.105	129.942	129.951	130.010	
130.075	129.919	129.920	19.0488	14.8552	2013-07-08T20:30:00	130.056	130.065	129.953	
130.040	130.024	130.038	129.922	130.010	18.3305	17.1407	2013-07-08T20:00:00	130.021	
130.120	129.979	130.056	129.992	130.093	129.949	130.024	21.1505	16.1968	
2013-07-08T19:30:00	130.044	130.136	130.003	130.021	130.018	130.106	129.977	129.992	
24.4045	15.6971	2013-07-08T19:00:00	130.019	130.093	129.931	130.044	129.983	130.065	
129.904	130.018	23.2693	18.1121	2013-07-08T18:30:00	130.137	130.192	129.986	130.019	
130.108	130.171	129.953	129.983	26.8492	16.2163	2013-07-08T18:00:00	130.090	130.198	
130.059	130.137	130.059	130.178	130.029	130.108	30.9798	13.3477	2013-07-08T17:30:00	
129.877	130.098	129.861	130.090	129.850	130.071	129.830	130.059	24.6980	
15.4011	2013-07-08T17:00:00	129.803	129.904	129.778	129.877	129.772	129.876	129.746	
129.850	16.0495	17.7706	2013-07-08T16:30:00	129.826	129.930	129.794	129.803	129.797	
129.901	129.765	129.772	18.5187	18.2560	2013-07-08T16:00:00	129.683	129.853	129.505	
129.826	129.654	129.825	129.476	129.797	12.7704	21.0646	2013-07-08T15:30:00	129.622	
129.694	129.562	129.683	129.592	129.664	129.536	129.654	7.6379	24.3053	
2013-07-08T15:00:00	129.684	129.685	129.416	129.622	129.655	129.656	129.386	129.592	
7.8514	28.0445	2013-07-08T14:30:00	129.600	129.701	129.580	129.684	129.570	129.670	
129.553	129.655	9.0593	22.8434	2013-07-08T14:00:00	129.738	129.747	129.535	129.600	
129.707	129.718	129.508	129.570	10.4531	26.3578	2013-07-08T13:30:00	129.665	129.804	
129.660	129.738	129.638	129.765	129.633	129.707	12.0612	21.2553	2013-07-08T13:00:00	
129.815	129.838	129.655	129.665	129.787	129.809	129.626	129.638	13.9168	
24.5254	2013-07-08T12:30:00	129.855	129.928	129.802	129.815	129.827	129.903	129.772	
129.787	16.0579	16.0245	2013-07-08T12:00:00	129.848	129.937	129.835	129.855	129.817	
129.908	129.807	129.827	18.5283	14.3794	2013-07-08T11:30:00	129.837	129.862	129.799	
129.848	129.806	129.833	129.772	129.817	9.9546	16.5916	2013-07-08T11:00:00	129.713	
129.866	129.715	129.837	129.685	129.837	129.685	129.806	11.4861	19.1441	
2013-07-08T10:30:00	129.839	129.908	129.656	129.713	129.812	129.881	129.625	129.685	
13.2532	22.0894	2013-07-08T10:00:00	129.997	130.038	129.826	129.839	129.971	130.014	
129.798	129.812	15.2921	15.0911	2013-07-08T09:30:00	130.083	130.083	129.968	129.997	
130.052	130.057	129.937	129.971	17.6447	7.5125	2013-07-08T09:00:00	130.056	130.109	
129.970	130.083	130.030	130.081	129.938	130.052	20.3593	8.5401	2013-07-08T08:30:00	
130.057	130.163	130.008	130.056	130.025	130.135	129.976	130.030	23.4915	
5.7657	2013-07-08T08:00:00	130.071	130.136	130.027	130.057	130.039	130.106	130.000	
130.025	24.2996	6.6528	2013-07-08T07:30:00	130.105	130.171	130.026	130.071	130.066	
130.136	129.991	130.039	28.0380	7.6763	2013-07-08T07:00:00	129.819	130.208	129.844	
130.105	129.773	130.160	129.792	130.066	32.3515	8.8572	2013-07-08T06:30:00	129.830	
129.908	129.775	129.819	129.778	129.859	129.723	129.773	25.3629	10.2199	
2013-07-08T06:00:00	129.813	129.858	129.758	129.830	129.663	129.808	129.678	129.778	
23.4957	11.7922	2013-07-08T05:30:00	129.737	129.819	129.708	129.813	129.659	129.727	
129.634	129.663	18.5162	13.6063	2013-07-08T05:00:00	129.748	129.776	129.736	129.737	
129.671	129.678	129.626	129.659	13.2590	15.6996	2013-07-08T04:30:00	129.746	129.766	
129.732	129.748	129.649	129.689	129.637	129.671	15.2988	14.8605	2013-07-08T04:00:00	
129.914	129.950	129.713	129.746	129.738	129.764	129.621	129.649	17.6525	
17.1467	2013-07-06T05:30:00	129.876	129.928	129.816	129.914	129.836	129.879	129.738	
129.738	20.3683	7.1973	2013-07-06T05:00:00	129.873	129.888	129.829	129.876	129.841	
129.849	129.788	129.836	23.5018	2.8490	2013-07-06T04:30:00	129.800	129.877	129.777	
129.873	129.768	129.842	129.739	129.841	25.3520	3.2873	2013-07-06T04:00:00	129.837	
129.881	129.772	129.800	129.811	129.844	129.734	129.768	29.2524	3.7931	
2013-07-06T03:30:00	129.744	129.846	129.685	129.837	129.721	129.813	129.653	129.811	
29.4171	4.3766	2013-07-06T03:00:00	129.709	129.773	129.692	129.744	129.681	129.748	
129.659	129.721	27.6928	5.0500	2013-07-06T02:30:00	129.706	129.736	129.650	129.709	
129.674	129.701	129.618	129.681	23.8287	5.8269	2013-07-06T02:00:00	129.616	129.767	
129.559	129.706	129.582	129.739	129.525	129.674	27.4947	6.7233	2013-07-06T01:30:00	
129.484	129.635	129.463	129.616	129.452	129.603	129.436	129.582	21.9475	
7.7577	2013-07-06T01:00:00	129.532	129.551	129.433	129.484	129.501	129.518	129.410	
129.452	17.4936	8.9512	2013-07-06T00:30:00	129.559	129.582	129.431	129.532	129.535	
129.553	129.400	129.501	20.1849	10.3283	2013-07-06T00:00:00	129.527	129.598	129.479	
129.559	129.498	129.571	129.447	129.535	23.2902	7.1912	2013-07-05T23:30:00	129.411	
129.546	129.399	129.527	129.381	129.517	129.379	129.498	20.1736	8.2976	
2013-07-05T23:00:00	129.547	129.734	129.315	129.411	129.519	129.704	129.290	129.381	
23.2772	9.5741	2013-07-05T22:30:00	129.498	129.668	129.280	129.547	129.468	129.644	
129.252	129.519	24.6287	11.0471	2013-07-05T22:00:00	129.634	129.634	129.190	129.498	
129.602	129.604	129.161	129.468	26.8478	12.7466	2013-07-05T21:30:00	129.110	129.724	
129.168	129.634	128.914	129.700	129.085	129.602	30.9783	14.7076	2013-07-05T21:00:00	
128.869	129.239	128.861	129.110	128.839	129.124	128.832	128.914	24.4700	
16.9704	2013-07-05T20:30:00	128.841	128.946	128.824	128.869	128.812	128.920	128.795	
128.839	17.4864	19.5812	2013-07-05T20:00:00	128.825	128.892	128.760	128.841	128.795	
128.864	128.730	128.812	13.2843	22.5937	2013-07-05T19:30:00	128.770	128.852	128.745	
128.825	128.740	128.822	128.717	128.795	10.5060	26.0696	2013-07-05T19:00:00	128.761	
128.826	128.662	128.770	128.736	128.799	128.628	128.740	8.7524	30.0803	
2013-07-05T18:30:00	128.783	128.842	128.745	128.761	128.755	128.813	128.716	128.736	
10.0989	26.7909	2013-07-05T18:00:00	128.852	128.854	128.697	128.783	128.824	128.826	
128.668	128.755	11.6525	30.9125	2013-07-05T17:30:00	129.048	129.050	128.597	128.852	
129.017	129.021	128.568	128.824	13.4452	35.6683	2013-07-05T17:00:00	129.217	129.272	
129.010	129.048	129.186	129.244	128.986	129.017	15.5137	26.9598	2013-07-05T16:30:00	
129.362	129.376	129.170	129.217	129.332	129.349	129.140	129.186	17.9005	
21.9244	2013-07-05T16:00:00	129.338	129.372	129.164	129.362	129.309	129.342	129.140	
129.332	20.1391	25.2973	2013-07-05T15:30:00	129.317	129.408	129.273	129.338	129.289	
129.382	129.242	129.309	23.2374	21.4208	2013-07-05T15:00:00	129.387	129.445	129.314	
129.317	129.356	129.421	129.282	129.289	26.8124	20.3207	2013-07-05T14:30:00	129.321	
129.388	129.286	129.387	129.293	129.356	129.257	129.356	23.7432	23.4469	
2013-07-05T14:00:00	129.442	129.454	129.305	129.321	129.412	129.425	129.275	129.293	
27.3960	24.2569	2013-07-05T13:30:00	129.432	129.511	129.395	129.442	129.402	129.480	
129.369	129.412	31.6107	18.3478	2013-07-05T13:00:00	129.343	129.433	129.341	129.432	
129.315	129.407	129.313	129.402	26.3561	21.1705	2013-07-05T12:30:00	129.348	129.362	
129.284	129.343	129.323	129.332	129.257	129.315	18.1359	24.4275	2013-07-05T12:00:00	
129.402	129.421	129.212	129.348	129.374	129.392	129.183	129.323	20.9261	
28.1856	2013-07-05T11:30:00	129.489	129.501	129.399	129.402	129.461	129.471	129.367	
129.374	24.1455	18.9775	2013-07-05T11:00:00	129.555	129.574	129.468	129.489	129.528	
129.545	129.441	129.461	27.8602	10.9503	2013-07-05T10:30:00	129.423	129.649	129.421	
129.555	129.397	129.617	129.391	129.528	32.1463	12.6350	2013-07-05T10:00:00	129.389	
129.525	129.386	129.423	129.361	129.503	129.358	129.397	29.3315	14.5788	
2013-07-05T09:30:00	129.332	129.436	129.292	129.389	129.302	129.408	129.260	129.361	
23.7645	16.8217	2013-07-05T09:00:00	129.258	129.341	129.238	129.332	129.228	129.311	
129.204	129.302	17.3374	19.4097	2013-07-05T08:30:00	129.345	129.375	129.184	129.258	
129.314	129.344	129.150	129.228	20.0047	22.3958	2013-07-05T08:00:00	129.391	129.415	
129.342	129.345	129.361	129.387	129.308	129.314	23.0824	13.3116	2013-07-05T07:30:00	
129.379	129.485	129.378	129.391	129.339	129.453	129.341	129.361	26.6335	
8.9330	2013-07-05T07:00:00	129.310	129.455	129.304	129.379	129.245	129.414	129.242	
129.339	25.4678	10.3073	2013-07-05T06:30:00	129.287	129.323	129.252	129.310	129.208	
129.266	129.184	129.245	16.1480	11.8930	2013-07-05T06:00:00	129.253	129.395	129.232	
129.287	129.097	129.279	129.083	129.208	18.6323	13.7227	2013-07-05T05:30:00	129.175	
129.253	129.162	129.253	129.111	129.165	129.075	129.097	12.5506	15.8339	
2013-07-05T05:00:00	129.106	129.208	129.100	129.175	129.052	129.141	129.043	129.111	
10.3789	18.2699	2013-07-05T04:30:00	129.109	129.158	129.061	129.106	129.052	129.110	
129.004	129.052	7.1091	21.0807	2013-07-05T04:00:00	129.187	129.187	129.084	129.109	
129.075	129.121	129.033	129.052	8.2028	20.1149	2013-07-05T03:30:00	129.270	129.315	
129.085	129.187	129.203	129.261	129.041	129.075	9.4648	21.8109	2013-07-05T03:00:00	
129.280	129.313	129.263	129.270	129.205	129.263	129.195	129.203	10.9209	
14.3971	2013-07-05T02:30:00	129.308	129.319	129.203	129.280	129.254	129.264	129.115	
129.205	12.6011	16.6121	2013-07-05T02:00:00	129.342	129.375	129.248	129.308	129.299	
129.335	129.180	129.254	14.5397	12.4564	2013-07-05T01:30:00	129.376	129.395	129.294	
129.342	129.335	129.360	129.244	129.299	16.7766	8.0204	2013-07-05T01:00:00	129.264	
129.381	129.260	129.376	129.221	129.346	129.218	129.335	17.5008	9.2543	
2013-07-05T00:30:00	129.291	129.335	129.228	129.264	129.248	129.299	129.195	129.221	
14.5442	10.6780	2013-07-05T00:00:00	129.157	129.319	129.154	129.291	129.123	129.288	
129.119	129.248	15.1546	12.3208	2013-07-04T23:30:00	129.196	129.303	129.132	129.157	
129.163	129.274	129.100	129.123	16.2116	14.2163	2013-07-04T23:00:00	129.177	129.245	
129.046	129.196	129.151	129.210	129.010	129.163	13.0470	16.4034	2013-07-04T22:30:00	
129.093	129.203	129.029	129.177	129.064	129.173	129.001	129.151	12.2081	
18.9270	2013-07-04T22:00:00	129.038	129.188	128.943	129.093	129.008	129.156	128.909	
129.064	12.5657	21.8389	2013-07-04T21:30:00	129.609	129.673	128.856	129.038	129.578	
129.642	128.824	129.008	14.4988	25.1987	2013-07-04T21:00:00	129.657	129.714	129.550	
129.609	129.625	129.684	129.527	129.578	16.7294	15.8537	2013-07-04T20:30:00	129.671	
129.808	129.640	129.657	129.639	129.752	129.598	129.625	19.3032	11.3354	
2013-07-04T20:00:00	129.700	129.846	129.617	129.671	129.670	129.813	129.590	129.639	
22.2729	13.0793	2013-07-04T19:30:00	129.662	129.733	129.624	129.700	129.631	129.707	
129.594	129.670	18.3866	15.0915	2013-07-04T19:00:00	129.559	129.678	129.542	129.662	
129.526	129.650	129.518	129.631	13.4550	17.4132	2013-07-04T18:30:00	129.617	129.624	
129.478	129.559	129.587	129.593	129.447	129.526	8.8816	20.0922	2013-07-04T18:00:00	
129.612	129.625	129.509	129.617	129.585	129.592	129.481	129.587	10.2480	
19.6006	2013-07-04T17:30:00	129.592	129.640	129.540	129.612	129.566	129.618	129.511	
129.585	11.8246	18.4581	2013-07-04T17:00:00	129.557	129.630	129.485	129.592	129.528	
129.604	129.451	129.566	11.6309	21.2978	2013-07-04T16:30:00	129.600	129.615	129.445	
129.557	129.569	129.592	129.413	129.528	12.2136	24.5743	2013-07-04T16:00:00	129.469	
129.626	129.411	129.600	129.446	129.598	129.382	129.569	14.0926	28.3550	
2013-07-04T15:30:00	129.747	129.754	129.381	129.469	129.720	129.726	129.349	129.446	
16.2607	32.7173	2013-07-04T15:00:00	129.781	129.809	129.691	129.747	129.753	129.786	
129.662	129.720	18.7623	24.9778	2013-07-04T14:30:00	129.803	129.871	129.779	129.781	
129.772	129.842	129.753	129.753	21.6488	17.5303	2013-07-04T14:00:00	129.758	129.824	
129.688	129.803	129.728	129.798	129.659	129.772	17.3736	20.2272	2013-07-04T13:30:00	
129.725	129.759	129.666	129.758	129.698	129.731	129.640	129.728	12.6308	
23.3391	2013-07-04T13:00:00	129.737	129.771	129.652	129.725	129.706	129.744	129.623	
129.698	14.5740	26.9297	2013-07-04T12:30:00	129.848	129.865	129.724	129.737	129.824	
129.839	129.693	129.706	16.8162	22.1726	2013-07-04T12:00:00	129.766	129.865	129.766	
129.848	129.736	129.834	129.734	129.824	19.4033	21.2634	2013-07-04T11:30:00	129.694	
129.768	129.663	129.766	129.664	129.738	129.635	129.736	7.6192	24.5347	
2013-07-04T11:00:00	129.798	129.837	129.620	129.694	129.773	129.816	129.587	129.664	
8.7913	28.3093	2013-07-04T10:30:00	129.947	129.964	129.759	129.798	129.919	129.937	
129.728	129.773	10.1438	23.1919	2013-07-04T10:00:00	129.946	130.056	129.898	129.947	
129.917	130.025	129.866	129.919	11.7044	16.6017	2013-07-04T09:30:00	129.986	130.069	
129.908	129.946	129.956	130.043	129.879	129.917	13.5051	17.8979	2013-07-04T09:00:00	
129.981	130.045	129.755	129.986	129.949	130.019	129.723	129.956	13.3314	
20.6514	2013-07-04T08:30:00	130.103	130.183	129.927	129.981	130.072	130.153	129.896	
129.949	15.3824	14.8369	2013-07-04T08:00:00	130.060	130.164	130.059	130.103	130.028	
130.135	130.025	130.072	17.7489	9.3972	2013-07-04T07:30:00	130.179	130.179	130.060	
130.060	130.140	130.142	130.028	130.028	20.4795	10.4234	2013-07-04T07:00:00	130.071	
130.225	130.013	130.179	130.003	130.181	129.967	130.140	23.6302	12.0270	
2013-07-04T06:30:00	130.082	130.177	130.028	130.071	130.006	130.070	129.960	130.003	
19.2858	13.8773	2013-07-04T06:00:00	130.068	130.164	130.007	130.082	129.871	130.079	
129.865	130.006	22.2528	16.0123	2013-07-04T05:30:00	129.974	130.068	129.937	130.068	
129.916	129.994	129.871	129.871	19.5656	18.4757	2013-07-04T05:00:00	129.960	129.974	
129.851	129.974	129.915	129.924	129.817	129.916	13.8203	21.3181	2013-07-04T04:30:00	
129.957	129.969	129.898	129.960	129.922	129.937	129.852	129.915	15.9465	
19.5655	2013-07-04T04:00:00	129.899	129.989	129.892	129.957	129.864	129.952	129.862	
129.922	18.3998	20.7656	2013-07-04T03:30:00	129.989	130.014	129.822	129.899	129.963	
129.978	129.788	129.864	21.2305	23.9603	2013-07-04T03:00:00	130.010	130.012	129.843	
129.989	129.982	129.985	129.816	129.963	24.4967	25.3793	2013-07-04T02:30:00	130.051	
130.116	130.003	130.010	130.019	130.086	129.972	129.982	28.2655	15.0826	
2013-07-04T02:00:00	130.263	130.302	130.034	130.051	130.235	130.274	130.004	130.019	
32.6140	13.0845	2013-07-04T01:30:00	130.073	130.288	130.068	130.263	130.041	130.259	
130.038	130.235	37.6315	13.1602	2013-07-04T01:00:00	129.830	130.093	129.825	130.073	
129.804	130.066	129.794	130.041	29.9856	15.1848	2013-07-04T00:30:00	129.846	129.893	
129.772	129.830	129.815	129.864	129.744	129.804	23.1734	17.5210	2013-07-04T00:00:00	
129.329	129.938	129.328	129.846	129.304	129.907	129.298	129.815	26.7385	
20.2165	2013-07-03T23:30:00	129.236	129.351	129.217	129.329	129.209	129.319	129.189	
129.304	15.9980	23.3267	2013-07-03T23:00:00	129.353	129.387	129.076	129.236	129.286	
129.353	129.052	129.209	18.4593	26.9155	2013-07-03T22:30:00	129.248	129.409	129.207	
129.353	129.219	129.385	129.179	129.286	21.2992	24.5651	2013-07-03T22:00:00	129.276	
129.320	129.175	129.248	129.251	129.293	129.153	129.219	17.7051	28.3444	
2013-07-03T21:30:00	129.299	129.424	129.250	129.276	129.247	129.394	129.212	129.251	
20.4290	26.2215	2013-07-03T21:00:00	128.940	129.379	128.783	129.299	128.911	129.356	
128.754	129.247	20.3598	30.2556	2013-07-03T20:30:00	128.869	128.960	128.663	128.940	
128.845	128.932	128.634	128.911	12.6564	34.9103	2013-07-03T20:00:00	129.212	129.305	
128.789	128.869	129.183	129.276	128.752	128.845	14.6035	34.1893	2013-07-03T19:30:00	
129.496	129.501	129.159	129.212	129.468	129.471	129.130	129.183	16.8502	
28.3511	2013-07-03T19:00:00	129.352	129.521	129.302	129.496	129.323	129.493	129.278	
129.468	19.4425	26.0356	2013-07-03T18:30:00	129.294	129.355	129.035	129.352	129.262	
129.325	129.004	129.323	10.4122	30.0411	2013-07-03T18:00:00	129.155	129.345	129.136	
129.294	129.123	129.315	129.109	129.262	12.0141	29.6304	2013-07-03T17:30:00	129.448	
129.508	129.028	129.155	129.419	129.479	129.000	129.123	13.8624	34.1890	
2013-07-03T17:00:00	129.442	129.475	129.007	129.448	129.416	129.449	128.980	129.419	
15.0316	39.4488	2013-07-03T16:30:00	130.109	130.195	129.369	129.442	130.081	130.167	
129.343	129.416	17.3441	33.6103	2013-07-03T16:00:00	130.767	130.808	130.034	130.109	
130.738	130.783	130.005	130.081	20.0124	26.4212	2013-07-03T15:30:00	130.763	130.820	
130.689	130.767	130.736	130.790	130.660	130.738	23.0913	17.5337	2013-07-03T15:00:00	
130.520	130.784	130.508	130.763	130.489	130.754	130.479	130.736	22.3834	
20.2311	2013-07-03T14:30:00	130.606	130.641	130.500	130.520	130.578	130.612	130.468	
130.489	17.8830	23.3436	2013-07-03T14:00:00	130.589	130.682	130.587	130.606	130.559	
130.653	130.558	130.578	20.6342	17.3196	2013-07-03T13:30:00	130.665	130.684	130.531	
130.589	130.634	130.656	130.499	130.559	23.8087	19.9841	2013-07-03T13:00:00	130.665	
130.752	130.625	130.665	130.634	130.724	130.596	130.634	27.4716	13.5535	
2013-07-03T12:30:00	130.558	130.691	130.545	130.665	130.526	130.662	130.517	130.634	
24.2460	15.6386	2013-07-03T12:00:00	130.477	130.608	130.464	130.558	130.449	130.581	
130.434	130.526	19.3820	18.0445	2013-07-03T11:30:00	130.459	130.483	130.396	130.477	
130.427	130.455	130.365	130.449	9.1771	20.8206	2013-07-03T11:00:00	130.425	130.498	
130.348	130.459	130.393	130.468	130.316	130.427	10.5889	24.0238	2013-07-03T10:30:00	
130.621	130.622	130.331	130.425	130.595	130.593	130.303	130.393	12.2180	
27.7198	2013-07-03T10:00:00	130.534	130.665	130.481	130.621	130.512	130.638	130.452	
130.595	14.0977	24.1340	2013-07-03T09:30:00	130.597	130.658	130.534	130.534	130.566	
130.628	130.500	130.512	16.2665	23.8767	2013-07-03T09:00:00	130.755	130.754	130.570	
130.597	130.721	130.722	130.539	130.566	18.7691	22.8625	2013-07-03T08:30:00	130.812	
130.848	130.751	130.755	130.780	130.817	130.718	130.721	21.6566	11.3315	
2013-07-03T08:00:00	130.770	130.879	130.734	130.812	130.740	130.850	130.705	130.780	
24.9884	13.0748	2013-07-03T07:30:00	130.597	130.818	130.591	130.770	130.564	130.786	
130.555	130.740	22.0424	15.0863	2013-07-03T07:00:00	130.667	130.670	130.576	130.597	
130.624	130.637	130.543	130.564	15.5101	17.4073	2013-07-03T06:30:00	130.635	130.679	
130.613	130.667	130.579	130.635	130.561	130.624	17.8963	17.1393	2013-07-03T06:00:00	
130.614	130.689	130.583	130.635	130.574	130.601	130.523	130.579	13.5809	
19.7761	2013-07-03T05:30:00	130.586	130.640	130.586	130.614	130.555	130.613	130.551	
130.574	15.6703	17.2959	2013-07-03T05:00:00	130.607	130.641	130.582	130.586	130.576	
130.610	130.550	130.555	17.3367	19.9568	2013-07-03T04:30:00	130.470	130.634	130.429	
130.607	130.435	130.606	130.399	130.576	18.9782	23.0271	2013-07-03T04:00:00	130.558	
130.578	130.435	130.470	130.523	130.546	130.404	130.435	17.4386	26.5698	
2013-07-03T03:30:00	130.628	130.672	130.352	130.558	130.594	130.638	130.317	130.523	
20.1215	30.6574	2013-07-03T03:00:00	130.939	130.944	130.565	130.628	130.914	130.921	
130.536	130.594	23.2171	24.8779	2013-07-03T02:30:00	131.016	131.062	130.858	130.939	
130.983	131.032	130.828	130.914	26.7890	17.0369	2013-07-03T02:00:00	131.046	131.068	
130.994	131.016	131.015	131.037	130.963	130.983	30.9104	9.4770	2013-07-03T01:30:00	
130.903	131.134	130.889	131.046	130.874	131.108	130.859	131.015	35.6658	
10.9350	2013-07-03T01:00:00	130.754	131.005	130.703	130.903	130.724	130.980	130.673	
130.874	33.2443	12.6173	2013-07-03T00:30:00	130.859	130.863	130.687	130.754	130.833	
130.834	130.656	130.724	31.0423	14.5584	2013-07-03T00:00:00	130.870	130.910	130.815	
130.859	130.842	130.884	130.788	130.833	35.8181	5.3894	2013-07-02T23:30:00	130.640	
130.893	130.612	130.870	130.611	130.863	130.588	130.842	37.9632	6.2185	
2013-07-02T23:00:00	130.521	130.691	130.507	130.640	130.489	130.661	130.475	130.611	
32.5030	7.1752	2013-07-02T22:30:00	130.502	130.554	130.465	130.521	130.472	130.529	
130.434	130.489	26.5853	8.2791	2013-07-02T22:00:00	130.385	130.550	130.372	130.502	
130.358	130.524	130.343	130.472	29.8656	9.5528	2013-07-02T21:30:00	130.270	130.467	
130.223	130.385	130.243	130.440	130.192	130.358	27.3205	11.0224	2013-07-02T21:00:00	
130.065	130.349	130.021	130.270	130.040	130.324	129.993	130.243	24.3277	
12.7182	2013-07-02T20:30:00	130.051	130.094	129.944	130.065	130.023	130.067	129.915	
130.040	16.1252	14.6748	2013-07-02T20:00:00	129.977	130.064	129.955	130.051	129.951	
130.037	129.925	130.023	15.5696	16.9325	2013-07-02T19:30:00	129.985	130.046	129.911	
129.977	129.958	130.019	129.881	129.951	15.4924	19.5375	2013-07-02T19:00:00	129.990	
130.016	129.920	129.985	129.961	129.993	129.890	129.958	14.9773	22.5433	
2013-07-02T18:30:00	129.894	130.008	129.857	129.990	129.866	129.982	129.827	129.961	
15.6385	26.0115	2013-07-02T18:00:00	129.933	130.032	129.865	129.894	129.907	130.003	
129.835	129.866	18.0444	29.2192	2013-07-02T17:30:00	130.048	130.066	129.910	129.933	
130.017	130.036	129.878	129.907	20.8204	29.7767	2013-07-02T17:00:00	130.190	130.270	
130.017	130.048	130.165	130.243	129.987	130.017	24.0236	23.7443	2013-07-02T16:30:00	
130.308	130.351	130.176	130.190	130.281	130.325	130.148	130.165	27.7195	
17.7218	2013-07-02T16:00:00	130.618	130.622	130.266	130.308	130.587	130.592	130.237	
130.281	31.9841	12.7125	2013-07-02T15:30:00	130.416	130.654	130.408	130.618	130.391	
130.627	130.379	130.587	36.9047	8.5144	2013-07-02T15:00:00	130.423	130.517	130.367	
130.416	130.393	130.485	130.340	130.391	33.7734	9.8243	2013-07-02T14:30:00	130.239	
130.440	130.237	130.423	130.207	130.411	130.208	130.393	31.1179	11.3357	
2013-07-02T14:00:00	130.196	130.245	130.154	130.239	130.166	130.214	130.124	130.207	
21.0485	13.0797	2013-07-02T13:30:00	130.127	130.265	130.120	130.196	130.097	130.238	
130.090	130.166	24.2867	15.0920	2013-07-02T13:00:00	130.076	130.130	130.069	130.127	
130.046	130.101	130.045	130.097	13.7820	17.4138	2013-07-02T12:30:00	130.063	130.122	
130.041	130.076	130.035	130.091	130.017	130.046	13.1551	20.0929	2013-07-02T12:00:00	
130.092	130.123	130.048	130.063	130.065	130.099	130.022	130.035	15.1789	
22.1446	2013-07-02T11:30:00	129.995	130.105	129.959	130.092	129.966	130.077	129.929	
130.065	13.1185	25.5514	2013-07-02T11:00:00	130.003	130.033	129.925	129.995	129.974	
130.004	129.899	129.966	7.5484	29.4824	2013-07-02T10:30:00	130.115	130.133	129.996	
130.003	130.084	130.102	129.971	129.974	8.7097	23.4687	2013-07-02T10:00:00	130.075	
130.161	130.055	130.115	130.045	130.131	130.023	130.084	10.0496	20.9724	
2013-07-02T09:30:00	130.137	130.150	130.067	130.075	130.108	130.122	130.038	130.045	
11.5957	22.0622	2013-07-02T09:00:00	130.193	130.225	130.020	130.137	130.167	130.199	
129.990	130.108	13.3797	25.4564	2013-07-02T08:30:00	130.192	130.199	130.123	130.193	
130.168	130.171	130.093	130.167	15.4381	21.7909	2013-07-02T08:00:00	130.250	130.271	
130.189	130.192	130.224	130.240	130.166	130.168	17.8132	10.7449	2013-07-02T07:30:00	
130.181	130.294	130.175	130.250	130.147	130.263	130.141	130.224	20.5537	
12.3979	2013-07-02T07:00:00	130.151	130.185	130.142	130.181	130.097	130.152	130.099	
130.147	9.7183	14.3053	2013-07-02T06:30:00	130.187	130.218	130.122	130.151	130.132	
130.165	130.078	130.097	11.2135	16.5061	2013-07-02T06:00:00	130.220	130.251	130.143	
130.187	130.136	130.202	130.092	130.132	12.9386	16.5699	2013-07-02T05:30:00	130.153	
130.238	130.147	130.220	130.119	130.181	130.116	130.136	14.9292	15.7624	
2013-07-02T05:00:00	130.122	130.183	130.118	130.153	130.092	130.152	130.087	130.119	
10.3621	18.1874	2013-07-02T04:30:00	130.196	130.196	130.039	130.122	130.164	130.163	
130.015	130.092	11.9562	20.9855	2013-07-02T04:00:00	130.241	130.258	130.188	130.196	
130.210	130.229	130.155	130.164	13.7956	9.7587	2013-07-02T03:30:00	130.119	130.266	
